intervention_id,victim_id,accident_id,respondent_id
20309,20309,7836,20309
20310,20310,7837,20310
20311,20311,7837,20311
20312,20312,7837,20312
20313,20313,7838,20313
20314,20314,7838,20314
20315,20315,7838,20315
20316,20316,7839,20316
20317,20317,7839,20317
20318,20318,7839,20318
20319,20319,7839,20319
20320,20320,7840,20320
20321,20321,7841,20321
20322,20322,7841,20322
20323,20323,7841,20323
20324,20324,7841,20324
20325,20325,7842,20325
20326,20326,7842,20326
20327,20327,7843,20327
20328,20328,7844,20328
20329,20329,7844,20329
20330,20330,7845,20330
20331,20331,7845,20331
20332,20332,7846,20332
20333,20333,7847,20333
20334,20334,7847,20334
20335,20335,7848,20335
20336,20336,7848,20336
20337,20337,7848,20337
20338,20338,7849,20338
20339,20339,7849,20339
20340,20340,7849,20340
20341,20341,7850,20341
20342,20342,7851,20342
20343,20343,7852,20343
20344,20344,7853,20344
20345,20345,7853,20345
20346,20346,7854,20346
20347,20347,7854,20347
20348,20348,7854,20348
20349,20349,7854,20349
20350,20350,7855,20350
20351,20351,7855,20351
20352,20352,7856,20352
20353,20353,7856,20353
20354,20354,7856,20354
20355,20355,7856,20355
20356,20356,7857,20356
20357,20357,7857,20357
20358,20358,7857,20358
20359,20359,7858,20359
20360,20360,7858,20360
20361,20361,7859,20361
20362,20362,7860,20362
20363,20363,7860,20363
20364,20364,7861,20364
20365,20365,7861,20365
20366,20366,7862,20366
20367,20367,7863,20367
20368,20368,7864,20368
20369,20369,7865,20369
20370,20370,7865,20370
20371,20371,7865,20371
20372,20372,7865,20372
20373,20373,7865,20373
20374,20374,7865,20374
20375,20375,7866,20375
20376,20376,7867,20376
20377,20377,7868,20377
20378,20378,7868,20378
20379,20379,7869,20379
20380,20380,7869,20380
20381,20381,7870,20381
20382,20382,7870,20382
20383,20383,7870,20383
20384,20384,7871,20384
20385,20385,7871,20385
20386,20386,7872,20386
20387,20387,7873,20387
20388,20388,7874,20388
20389,20389,7874,20389
20390,20390,7875,20390
20391,20391,7875,20391
20392,20392,7876,20392
20393,20393,7876,20393
20394,20394,7876,20394
20395,20395,7877,20395
20396,20396,7877,20396
20397,20397,7877,20397
20398,20398,7877,20398
20399,20399,7878,20399
20400,20400,7878,20400
20401,20401,7879,20401
20402,20402,7879,20402
20403,20403,7880,20403
20404,20404,7880,20404
20405,20405,7880,20405
20406,20406,7880,20406
20407,20407,7881,20407
20408,20408,7881,20408
20409,20409,7882,20409
20410,20410,7883,20410
20411,20411,7884,20411
20412,20412,7884,20412
20413,20413,7884,20413
20414,20414,7884,20414
20415,20415,7885,20415
20416,20416,7885,20416
20417,20417,7886,20417
20418,20418,7886,20418
20419,20419,7887,20419
20420,20420,7887,20420
20421,20421,7888,20421
20422,20422,7889,20422
20423,20423,7889,20423
20424,20424,7889,20424
20425,20425,7889,20425
20426,20426,7890,20426
20427,20427,7890,20427
20428,20428,7890,20428
20429,20429,7891,20429
20430,20430,7891,20430
20431,20431,7891,20431
20432,20432,7891,20432
20433,20433,7891,20433
20434,20434,7891,20434
20435,20435,7892,20435
20436,20436,7892,20436
20437,20437,7893,20437
20438,20438,7893,20438
20439,20439,7893,20439
20440,20440,7893,20440
20441,20441,7894,20441
20442,20442,7894,20442
20443,20443,7894,20443
20444,20444,7894,20444
20445,20445,7894,20445
20446,20446,7894,20446
20447,20447,7895,20447
20448,20448,7896,20448
20449,20449,7896,20449
20450,20450,7896,20450
20451,20451,7896,20451
20452,20452,7896,20452
20453,20453,7896,20453
20454,20454,7897,20454
20455,20455,7897,20455
20456,20456,7897,20456
20457,20457,7898,20457
20458,20458,7899,20458
20459,20459,7899,20459
20460,20460,7899,20460
20461,20461,7900,20461
20462,20462,7900,20462
20463,20463,7901,20463
20464,20464,7901,20464
20465,20465,7902,20465
20466,20466,7902,20466
20467,20467,7902,20467
20468,20468,7902,20468
20469,20469,7903,20469
20470,20470,7903,20470
20471,20471,7903,20471
20472,20472,7903,20472
20473,20473,7904,20473
20474,20474,7904,20474
20475,20475,7904,20475
20476,20476,7904,20476
20477,20477,7905,20477
20478,20478,7906,20478
20479,20479,7907,20479
20480,20480,7907,20480
20481,20481,7907,20481
20482,20482,7907,20482
20483,20483,7907,20483
20484,20484,7908,20484
20485,20485,7908,20485
20486,20486,7909,20486
20487,20487,7909,20487
20488,20488,7909,20488
20489,20489,7909,20489
20490,20490,7910,20490
20491,20491,7910,20491
20492,20492,7910,20492
20493,20493,7910,20493
20494,20494,7911,20494
20495,20495,7911,20495
20496,20496,7911,20496
20497,20497,7911,20497
20498,20498,7911,20498
20499,20499,7911,20499
20500,20500,7911,20500
20501,20501,7912,20501
20502,20502,7912,20502
20503,20503,7913,20503
20504,20504,7913,20504
20505,20505,7914,20505
20506,20506,7914,20506
20507,20507,7914,20507
20508,20508,7915,20508
20509,20509,7916,20509
20510,20510,7916,20510
20511,20511,7916,20511
20512,20512,7917,20512
20513,20513,7917,20513
20514,20514,7917,20514
20515,20515,7917,20515
20516,20516,7918,20516
20517,20517,7919,20517
20518,20518,7920,20518
20519,20519,7920,20519
20520,20520,7921,20520
20521,20521,7922,20521
20522,20522,7923,20522
20523,20523,7923,20523
20524,20524,7924,20524
20525,20525,7924,20525
20526,20526,7925,20526
20527,20527,7925,20527
20528,20528,7925,20528
20529,20529,7925,20529
20530,20530,7925,20530
20531,20531,7926,20531
20532,20532,7926,20532
20533,20533,7926,20533
20534,20534,7926,20534
20535,20535,7927,20535
20536,20536,7928,20536
20537,20537,7929,20537
20538,20538,7929,20538
20539,20539,7929,20539
20540,20540,7930,20540
20541,20541,7930,20541
20542,20542,7930,20542
20543,20543,7930,20543
20544,20544,7930,20544
20545,20545,7931,20545
20546,20546,7931,20546
20547,20547,7932,20547
20548,20548,7932,20548
20549,20549,7932,20549
20550,20550,7933,20550
20551,20551,7934,20551
20552,20552,7934,20552
20553,20553,7935,20553
20554,20554,7935,20554
20555,20555,7935,20555
20556,20556,7936,20556
20557,20557,7936,20557
20558,20558,7937,20558
20559,20559,7937,20559
20560,20560,7938,20560
20561,20561,7938,20561
20562,20562,7939,20562
20563,20563,7940,20563
20564,20564,7940,20564
20565,20565,7940,20565
20566,20566,7940,20566
20567,20567,7941,20567
20568,20568,7941,20568
20569,20569,7942,20569
20570,20570,7942,20570
20571,20571,7942,20571
20572,20572,7942,20572
20573,20573,7943,20573
20574,20574,7943,20574
20575,20575,7943,20575
20576,20576,7944,20576
20577,20577,7945,20577
20578,20578,7945,20578
20579,20579,7946,20579
20580,20580,7946,20580
20581,20581,7947,20581
20582,20582,7947,20582
20583,20583,7948,20583
20584,20584,7949,20584
20585,20585,7950,20585
20586,20586,7951,20586
20587,20587,7951,20587
20588,20588,7951,20588
20589,20589,7951,20589
20590,20590,7951,20590
20591,20591,7951,20591
20592,20592,7951,20592
20593,20593,7952,20593
20594,20594,7952,20594
20595,20595,7953,20595
20596,20596,7953,20596
20597,20597,7954,20597
20598,20598,7954,20598
20599,20599,7955,20599
20600,20600,7955,20600
20601,20601,7956,20601
20602,20602,7956,20602
20603,20603,7956,20603
20604,20604,7956,20604
20605,20605,7956,20605
20606,20606,7956,20606
20607,20607,7957,20607
20608,20608,7958,20608
20609,20609,7958,20609
20610,20610,7958,20610
20611,20611,7958,20611
20612,20612,7959,20612
20613,20613,7959,20613
20614,20614,7959,20614
20615,20615,7960,20615
20616,20616,7960,20616
20617,20617,7960,20617
20618,20618,7961,20618
20619,20619,7961,20619
20620,20620,7961,20620
20621,20621,7961,20621
20622,20622,7961,20622
20623,20623,7961,20623
20624,20624,7961,20624
20625,20625,7962,20625
20626,20626,7962,20626
20627,20627,7963,20627
20628,20628,7963,20628
20629,20629,7963,20629
20630,20630,7964,20630
20631,20631,7964,20631
20632,20632,7965,20632
20633,20633,7965,20633
20634,20634,7965,20634
20635,20635,7966,20635
20636,20636,7966,20636
20637,20637,7967,20637
20638,20638,7968,20638
20639,20639,7968,20639
20640,20640,7968,20640
20641,20641,7968,20641
20642,20642,7968,20642
20643,20643,7968,20643
20644,20644,7969,20644
20645,20645,7969,20645
20646,20646,7970,20646
20647,20647,7971,20647
20648,20648,7971,20648
20649,20649,7971,20649
20650,20650,7971,20650
20651,20651,7972,20651
20652,20652,7972,20652
20653,20653,7972,20653
20654,20654,7972,20654
20655,20655,7972,20655
20656,20656,7973,20656
20657,20657,7973,20657
20658,20658,7973,20658
20659,20659,7973,20659
20660,20660,7974,20660
20661,20661,7974,20661
20662,20662,7975,20662
20663,20663,7976,20663
20664,20664,7976,20664
20665,20665,7976,20665
20666,20666,7976,20666
20667,20667,7977,20667
20668,20668,7977,20668
20669,20669,7977,20669
20670,20670,7978,20670
20671,20671,7978,20671
20672,20672,7978,20672
20673,20673,7978,20673
20674,20674,7979,20674
20675,20675,7979,20675
20676,20676,7979,20676
20677,20677,7979,20677
20678,20678,7980,20678
20679,20679,7980,20679
20680,20680,7980,20680
20681,20681,7981,20681
20682,20682,7981,20682
20683,20683,7981,20683
20684,20684,7981,20684
20685,20685,7982,20685
20686,20686,7982,20686
20687,20687,7982,20687
20688,20688,7982,20688
20689,20689,7982,20689
20690,20690,7982,20690
20691,20691,7983,20691
20692,20692,7983,20692
20693,20693,7984,20693
20694,20694,7984,20694
20695,20695,7985,20695
20696,20696,7985,20696
20697,20697,7986,20697
20698,20698,7986,20698
20699,20699,7987,20699
20700,20700,7987,20700
20701,20701,7988,20701
20702,20702,7988,20702
20703,20703,7988,20703
20704,20704,7989,20704
20705,20705,7989,20705
20706,20706,7990,20706
20707,20707,7990,20707
20708,20708,7991,20708
20709,20709,7991,20709
20710,20710,7992,20710
20711,20711,7992,20711
20712,20712,7993,20712
20713,20713,7993,20713
20714,20714,7993,20714
20715,20715,7994,20715
20716,20716,7994,20716
20717,20717,7994,20717
20718,20718,7995,20718
20719,20719,7996,20719
20720,20720,7996,20720
20721,20721,7996,20721
20722,20722,7997,20722
20723,20723,7998,20723
20724,20724,7999,20724
20725,20725,7999,20725
20726,20726,7999,20726
20727,20727,7999,20727
20728,20728,8000,20728
20729,20729,8000,20729
20730,20730,8001,20730
20731,20731,8001,20731
20732,20732,8002,20732
20733,20733,8002,20733
20734,20734,8003,20734
20735,20735,8004,20735
20736,20736,8004,20736
20737,20737,8005,20737
20738,20738,8006,20738
20739,20739,8007,20739
20740,20740,8007,20740
20741,20741,8007,20741
20742,20742,8007,20742
20743,20743,8008,20743
20744,20744,8008,20744
20745,20745,8008,20745
20746,20746,8009,20746
20747,20747,8009,20747
20748,20748,8009,20748
20749,20749,8010,20749
20750,20750,8010,20750
20751,20751,8010,20751
20752,20752,8011,20752
20753,20753,8011,20753
20754,20754,8011,20754
20755,20755,8012,20755
20756,20756,8012,20756
20757,20757,8013,20757
20758,20758,8013,20758
20759,20759,8014,20759
20760,20760,8014,20760
20761,20761,8015,20761
20762,20762,8015,20762
20763,20763,8015,20763
20764,20764,8016,20764
20765,20765,8017,20765
20766,20766,8017,20766
20767,20767,8018,20767
20768,20768,8018,20768
20769,20769,8019,20769
20770,20770,8019,20770
20771,20771,8020,20771
20772,20772,8020,20772
20773,20773,8021,20773
20774,20774,8021,20774
20775,20775,8021,20775
20776,20776,8021,20776
20777,20777,8021,20777
20778,20778,8022,20778
20779,20779,8022,20779
20780,20780,8022,20780
20781,20781,8023,20781
20782,20782,8023,20782
20783,20783,8024,20783
20784,20784,8024,20784
20785,20785,8025,20785
20786,20786,8026,20786
20787,20787,8026,20787
20788,20788,8027,20788
20789,20789,8028,20789
20790,20790,8028,20790
20791,20791,8028,20791
20792,20792,8028,20792
20793,20793,8029,20793
20794,20794,8030,20794
20795,20795,8031,20795
20796,20796,8031,20796
20797,20797,8032,20797
20798,20798,8032,20798
20799,20799,8033,20799
20800,20800,8033,20800
20801,20801,8034,20801
20802,20802,8034,20802
20803,20803,8035,20803
20804,20804,8035,20804
20805,20805,8035,20805
20806,20806,8035,20806
20807,20807,8035,20807
20808,20808,8035,20808
20809,20809,8036,20809
20810,20810,8036,20810
20811,20811,8036,20811
20812,20812,8036,20812
20813,20813,8037,20813
20814,20814,8037,20814
20815,20815,8038,20815
20816,20816,8038,20816
20817,20817,8039,20817
20818,20818,8039,20818
20819,20819,8039,20819
20820,20820,8040,20820
20821,20821,8040,20821
20822,20822,8040,20822
20823,20823,8040,20823
20824,20824,8041,20824
20825,20825,8041,20825
20826,20826,8041,20826
20827,20827,8041,20827
20828,20828,8041,20828
20829,20829,8042,20829
20830,20830,8042,20830
20831,20831,8042,20831
20832,20832,8042,20832
20833,20833,8042,20833
20834,20834,8043,20834
20835,20835,8043,20835
20836,20836,8043,20836
20837,20837,8044,20837
20838,20838,8045,20838
20839,20839,8045,20839
20840,20840,8046,20840
20841,20841,8047,20841
20842,20842,8047,20842
20843,20843,8048,20843
20844,20844,8049,20844
20845,20845,8050,20845
20846,20846,8051,20846
20847,20847,8051,20847
20848,20848,8052,20848
20849,20849,8052,20849
20850,20850,8052,20850
20851,20851,8052,20851
20852,20852,8052,20852
20853,20853,8053,20853
20854,20854,8053,20854
20855,20855,8053,20855
20856,20856,8053,20856
20857,20857,8054,20857
20858,20858,8054,20858
20859,20859,8054,20859
20860,20860,8054,20860
20861,20861,8054,20861
20862,20862,8055,20862
20863,20863,8055,20863
20864,20864,8056,20864
20865,20865,8057,20865
20866,20866,8058,20866
20867,20867,8058,20867
20868,20868,8058,20868
20869,20869,8058,20869
20870,20870,8059,20870
20871,20871,8059,20871
20872,20872,8060,20872
20873,20873,8061,20873
20874,20874,8061,20874
20875,20875,8062,20875
20876,20876,8062,20876
20877,20877,8062,20877
20878,20878,8063,20878
20879,20879,8063,20879
20880,20880,8063,20880
20881,20881,8064,20881
20882,20882,8064,20882
20883,20883,8064,20883
20884,20884,8065,20884
20885,20885,8065,20885
20886,20886,8066,20886
20887,20887,8067,20887
20888,20888,8067,20888
20889,20889,8068,20889
20890,20890,8068,20890
20891,20891,8068,20891
20892,20892,8069,20892
20893,20893,8069,20893
20894,20894,8070,20894
20895,20895,8070,20895
20896,20896,8071,20896
20897,20897,8071,20897
20898,20898,8072,20898
20899,20899,8072,20899
20900,20900,8072,20900
20901,20901,8072,20901
20902,20902,8072,20902
20903,20903,8072,20903
20904,20904,8073,20904
20905,20905,8073,20905
20906,20906,8073,20906
20907,20907,8073,20907
20908,20908,8073,20908
20909,20909,8074,20909
20910,20910,8074,20910
20911,20911,8075,20911
20912,20912,8076,20912
20913,20913,8076,20913
20914,20914,8076,20914
20915,20915,8076,20915
20916,20916,8076,20916
20917,20917,8076,20917
20918,20918,8076,20918
20919,20919,8076,20919
20920,20920,8077,20920
20921,20921,8077,20921
20922,20922,8077,20922
20923,20923,8077,20923
20924,20924,8078,20924
20925,20925,8078,20925
20926,20926,8079,20926
20927,20927,8080,20927
20928,20928,8080,20928
20929,20929,8080,20929
20930,20930,8081,20930
20931,20931,8082,20931
20932,20932,8082,20932
20933,20933,8083,20933
20934,20934,8084,20934
20935,20935,8084,20935
20936,20936,8084,20936
20937,20937,8085,20937
20938,20938,8085,20938
20939,20939,8085,20939
20940,20940,8086,20940
20941,20941,8086,20941
20942,20942,8086,20942
20943,20943,8087,20943
20944,20944,8087,20944
20945,20945,8087,20945
20946,20946,8088,20946
20947,20947,8089,20947
20948,20948,8089,20948
20949,20949,8089,20949
20950,20950,8090,20950
20951,20951,8090,20951
20952,20952,8090,20952
20953,20953,8090,20953
20954,20954,8090,20954
20955,20955,8091,20955
20956,20956,8091,20956
20957,20957,8092,20957
20958,20958,8093,20958
20959,20959,8093,20959
20960,20960,8094,20960
20961,20961,8094,20961
20962,20962,8094,20962
20963,20963,8094,20963
20964,20964,8094,20964
20965,20965,8095,20965
20966,20966,8095,20966
20967,20967,8096,20967
20968,20968,8096,20968
20969,20969,8097,20969
20970,20970,8097,20970
20971,20971,8098,20971
20972,20972,8098,20972
20973,20973,8098,20973
20974,20974,8098,20974
20975,20975,8098,20975
20976,20976,8098,20976
20977,20977,8099,20977
20978,20978,8099,20978
20979,20979,8100,20979
20980,20980,8101,20980
20981,20981,8101,20981
20982,20982,8102,20982
20983,20983,8102,20983
20984,20984,8102,20984
20985,20985,8102,20985
20986,20986,8102,20986
20987,20987,8103,20987
20988,20988,8104,20988
20989,20989,8104,20989
20990,20990,8104,20990
20991,20991,8104,20991
20992,20992,8105,20992
20993,20993,8106,20993
20994,20994,8106,20994
20995,20995,8107,20995
20996,20996,8107,20996
20997,20997,8107,20997
20998,20998,8107,20998
20999,20999,8108,20999
21000,21000,8108,21000
21001,21001,8108,21001
21002,21002,8109,21002
21003,21003,8110,21003
21004,21004,8111,21004
21005,21005,8112,21005
21006,21006,8112,21006
21007,21007,8113,21007
21008,21008,8113,21008
21009,21009,8113,21009
21010,21010,8113,21010
21011,21011,8114,21011
21012,21012,8115,21012
21013,21013,8115,21013
21014,21014,8115,21014
21015,21015,8115,21015
21016,21016,8115,21016
21017,21017,8116,21017
21018,21018,8116,21018
21019,21019,8116,21019
21020,21020,8116,21020
21021,21021,8116,21021
21022,21022,8116,21022
21023,21023,8116,21023
21024,21024,8116,21024
21025,21025,8116,21025
21026,21026,8117,21026
21027,21027,8117,21027
21028,21028,8117,21028
21029,21029,8118,21029
21030,21030,8119,21030
21031,21031,8120,21031
21032,21032,8120,21032
21033,21033,8120,21033
21034,21034,8121,21034
21035,21035,8121,21035
21036,21036,8121,21036
21037,21037,8121,21037
21038,21038,8121,21038
21039,21039,8121,21039
21040,21040,8122,21040
21041,21041,8122,21041
21042,21042,8123,21042
21043,21043,8124,21043
21044,21044,8124,21044
21045,21045,8125,21045
21046,21046,8125,21046
21047,21047,8126,21047
21048,21048,8126,21048
21049,21049,8126,21049
21050,21050,8126,21050
21051,21051,8126,21051
21052,21052,8127,21052
21053,21053,8127,21053
21054,21054,8128,21054
21055,21055,8129,21055
21056,21056,8129,21056
21057,21057,8130,21057
21058,21058,8130,21058
21059,21059,8130,21059
21060,21060,8130,21060
21061,21061,8131,21061
21062,21062,8132,21062
21063,21063,8132,21063
21064,21064,8133,21064
21065,21065,8134,21065
21066,21066,8134,21066
21067,21067,8135,21067
21068,21068,8135,21068
21069,21069,8135,21069
21070,21070,8135,21070
21071,21071,8135,21071
21072,21072,8135,21072
21073,21073,8136,21073
21074,21074,8137,21074
21075,21075,8137,21075
21076,21076,8137,21076
21077,21077,8138,21077
21078,21078,8139,21078
21079,21079,8139,21079
21080,21080,8140,21080
21081,21081,8140,21081
21082,21082,8140,21082
21083,21083,8141,21083
21084,21084,8141,21084
21085,21085,8142,21085
21086,21086,8143,21086
21087,21087,8143,21087
21088,21088,8144,21088
21089,21089,8145,21089
21090,21090,8146,21090
21091,21091,8146,21091
21092,21092,8146,21092
21093,21093,8147,21093
21094,21094,8147,21094
21095,21095,8148,21095
21096,21096,8148,21096
21097,21097,8149,21097
21098,21098,8150,21098
21099,21099,8150,21099
21100,21100,8151,21100
21101,21101,8151,21101
21102,21102,8151,21102
21103,21103,8152,21103
21104,21104,8152,21104
21105,21105,8153,21105
21106,21106,8153,21106
21107,21107,8153,21107
21108,21108,8154,21108
21109,21109,8154,21109
21110,21110,8155,21110
21111,21111,8156,21111
21112,21112,8157,21112
21113,21113,8158,21113
21114,21114,8159,21114
21115,21115,8160,21115
21116,21116,8160,21116
21117,21117,8161,21117
21118,21118,8161,21118
21119,21119,8162,21119
21120,21120,8162,21120
21121,21121,8162,21121
21122,21122,8162,21122
21123,21123,8162,21123
21124,21124,8163,21124
21125,21125,8164,21125
21126,21126,8164,21126
21127,21127,8164,21127
21128,21128,8165,21128
21129,21129,8165,21129
21130,21130,8165,21130
21131,21131,8165,21131
21132,21132,8165,21132
21133,21133,8166,21133
21134,21134,8166,21134
21135,21135,8167,21135
21136,21136,8168,21136
21137,21137,8168,21137
21138,21138,8168,21138
21139,21139,8168,21139
21140,21140,8169,21140
21141,21141,8169,21141
21142,21142,8169,21142
21143,21143,8169,21143
21144,21144,8170,21144
21145,21145,8171,21145
21146,21146,8171,21146
21147,21147,8171,21147
21148,21148,8172,21148
21149,21149,8173,21149
21150,21150,8173,21150
21151,21151,8173,21151
21152,21152,8173,21152
21153,21153,8173,21153
21154,21154,8173,21154
21155,21155,8174,21155
21156,21156,8174,21156
21157,21157,8175,21157
21158,21158,8176,21158
21159,21159,8177,21159
21160,21160,8177,21160
21161,21161,8178,21161
21162,21162,8178,21162
21163,21163,8179,21163
21164,21164,8179,21164
21165,21165,8179,21165
21166,21166,8180,21166
21167,21167,8180,21167
21168,21168,8181,21168
21169,21169,8181,21169
21170,21170,8181,21170
21171,21171,8181,21171
21172,21172,8181,21172
21173,21173,8182,21173
21174,21174,8182,21174
21175,21175,8182,21175
21176,21176,8182,21176
21177,21177,8182,21177
21178,21178,8183,21178
21179,21179,8183,21179
21180,21180,8184,21180
21181,21181,8185,21181
21182,21182,8186,21182
21183,21183,8186,21183
